(56,33.0)
(56,33.0)
(56,33.0)
(56,33.0)
#
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
#
(56,33.0)
(56,33.0)
(56,33.0)
(56,33.0)
(56,33.0)
(56,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
#
(64,33.0)
(64,33.0)
(64,33.0)
(64,33.0)
(64,33.0)
(64,33.0)
#
(56,33.0)
(56,33.0)
(56,33.0)
(56,33.0)
(56,33.0)
(56,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
#
(64,33.0)
(64,33.0)
(64,33.0)
(64,33.0)
(64,33.0)
(64,33.0)
#
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(64,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
#
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
#
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(66,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
#
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
#
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
#
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
(68,33.0)
#
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
#
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
#
(64,33.0)
(64,33.0)
(64,33.0)
(64,33.0)
(64,33.0)
(64,33.0)
(64,33.0)
(64,33.0)
(64,33.0)
(64,33.0)
(64,33.0)
(64,33.0)
(64,33.0)
(64,33.0)
(64,33.0)
(64,33.0)
(64,33.0)
(64,33.0)
(64,33.0)
#
(56,33.0)
(56,33.0)
(56,33.0)
(56,33.0)
(56,33.0)
(56,33.0)
(59,33.0)
(59,33.0)
(59,33.0)
(59,33.0)
(59,33.0)
(59,33.0)
#
(64,33.0)
(64,33.0)
(64,33.0)
(64,33.0)
(64,33.0)
(64,33.0)
#
(56,33.0)
(56,33.0)
(56,33.0)
(56,33.0)
(56,33.0)
(56,33.0)
(59,33.0)
(59,33.0)
(59,33.0)
(59,33.0)
(59,33.0)
(59,33.0)
#
(64,33.0)
(64,33.0)
(64,33.0)
(64,33.0)
(64,33.0)
(64,33.0)
#
(56,33.0)
(56,33.0)
(56,33.0)
(56,33.0)
(56,33.0)
(56,33.0)
(59,33.0)
(59,33.0)
(59,33.0)
(59,33.0)
(59,33.0)
(59,33.0)
#
(64,33.0)
(64,33.0)
(64,33.0)
(64,33.0)
(64,33.0)
(64,33.0)
#
(55,33.0)
(55,33.0)
(55,33.0)
(55,33.0)
(55,33.0)
(55,33.0)
(59,33.0)
(59,33.0)
(59,33.0)
(59,33.0)
(59,33.0)
(59,33.0)
#
(64,33.0)
(64,33.0)
(64,33.0)
(64,33.0)
(64,33.0)
(64,33.0)
#
(55,33.0)
(55,33.0)
(55,33.0)
(55,33.0)
(55,33.0)
(55,33.0)
(59,33.0)
(59,33.0)
(59,33.0)
(59,33.0)
(59,33.0)
(59,33.0)
#
(64,33.0)
(64,33.0)
(64,33.0)
(64,33.0)
(64,33.0)
(64,33.0)
#
(55,33.0)
(55,33.0)
(55,33.0)
(55,33.0)
(55,33.0)
(55,33.0)
(59,33.0)
(59,33.0)
(59,33.0)
(59,33.0)
(59,33.0)
(59,33.0)
#
(64,33.0)
(64,33.0)
(64,33.0)
(64,33.0)
(64,33.0)
(64,33.0)
#
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(64,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
#
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(65,33.0)
(65,33.0)
(65,33.0)
#
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(65,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
#
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
#
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(64,33.0)
#
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
#
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
#
(64,33.0)
(64,33.0)
(64,33.0)
(64,33.0)
(64,33.0)
(64,33.0)
(64,33.0)
(64,33.0)
(64,33.0)
(64,33.0)
(64,33.0)
(64,33.0)
(64,33.0)
(64,33.0)
(64,33.0)
(64,33.0)
(64,33.0)
(64,33.0)
(64,33.0)
#
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(62,33.0)
(62,33.0)
#
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
#
(59,33.0)
(59,33.0)
(59,33.0)
(59,33.0)
(59,33.0)
(59,33.0)
(62,33.0)
(62,33.0)
(62,33.0)
(62,33.0)
(62,33.0)
(62,33.0)
(59,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
#
(59,33.0)
(59,33.0)
(59,33.0)
(59,33.0)
(59,33.0)
(59,33.0)
(62,33.0)
(62,33.0)
(62,33.0)
(62,33.0)
(62,33.0)
(62,33.0)
#
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
#
(59,33.0)
(59,33.0)
(59,33.0)
(59,33.0)
(59,33.0)
(59,33.0)
(63,33.0)
(63,33.0)
(63,33.0)
(63,33.0)
(63,33.0)
(63,33.0)
#
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
#
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
#
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
#
(70,49.0)
(70,49.0)
(70,49.0)
(70,49.0)
(70,49.0)
(70,49.0)
(70,49.0)
(70,49.0)
(70,49.0)
(70,49.0)
(70,49.0)
(70,49.0)
(70,49.0)
(70,49.0)
(70,49.0)
(70,49.0)
(70,49.0)
(70,49.0)
(70,49.0)
#
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
#
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
#
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
(72,33.0)
#
(70,49.0)
(70,49.0)
(70,49.0)
(70,49.0)
(70,49.0)
(70,49.0)
(70,49.0)
(70,49.0)
(70,49.0)
(70,49.0)
(70,49.0)
(70,49.0)
(70,49.0)
(70,49.0)
(70,49.0)
(70,49.0)
(70,49.0)
(70,49.0)
(70,49.0)
#
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(66,33.0)
(66,33.0)
#
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
#
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
(71,33.0)
#
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
(66,33.0)
(66,33.0)
#
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
(67,33.0)
#
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(63,33.0)
(63,33.0)
#
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(57,33.0)
(57,33.0)
#
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(56,33.0)
#
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
#
(54,33.0)
(54,33.0)
(54,33.0)
(54,33.0)
(54,33.0)
(54,33.0)
(57,33.0)
(57,33.0)
(57,33.0)
(57,33.0)
(57,33.0)
(57,33.0)
(54,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
#
(57,33.0)
(57,33.0)
(57,33.0)
(57,33.0)
(57,33.0)
(57,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
#
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
#
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(61,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
(66,33.0)
#
(69,33.0)
(69,33.0)
(69,33.0)
(69,33.0)
